IMO_Clean,IMO_Original,VesselName,ShipType,DWT,Draft_m,TPC,MatchQuality
9987794,9987794,OCEAN BREEZE,"PCC/PCTC => 4,000 cars",19209,10.0,0.0,Exact
9987859,9987859,SIDDHIVINAYAK - I,"General Cargo <=4,999 dwt",2261,3.5,0.0,Exact
9987873,9987873,WIYUNG INDAH,,0,0.0,0.0,Exact
9987897,9987897,YONG XIN 128,,5507,5.8,0.0,Exact
9987964,9987964,MARI SUN,LPG-Small Gas Carrier,758,3.09,0.0,Exact
9988009,9988009,NIKKO MARU NO. 23,,1294,4.28,0.0,Exact
9988011,9988011,MARUOKA MARU NO. 8,,1030,4.113,4.7,Exact
9988059,9988059,XT BRIGHTNESS,Tanker-Handy,11998,7.8,22.3,Exact
9988061,9988061,ERA STAR,LPG-Small Gas Carrier,5187,5.5,0.0,Exact
9988073,9988073,FENG HAI DA,,13385,6.95,0.0,Exact
9988085,9988085,LCT LIRIO 14,,3901,3.95,0.0,Exact
9988097,9988097,LONGERA,"General Cargo 5,000-9,999 dwt",8797,6.65,19.0,Exact
9988102,9988102,LONGEON,"General Cargo 5,000-9,999 dwt",8797,6.65,19.0,Exact
9988114,9988114,LONGEARTH,"General Cargo 5,000-9,999 dwt",8730,6.65,19.0,Exact
9988126,9988126,LONGEDEN,"General Cargo 5,000-9,999 dwt",8467,6.65,19.0,Exact
9988138,9988138,LCT JOSIE FE 02,,3700,3.7,0.0,Exact
9988164,9988164,ATHENS 04,,155254,17.373,118.7,Exact
9988176,9988176,PARIS 24,,155254,17.35,118.7,Exact
9988231,9988231,YONG XIN 16,,5508,5.8,0.0,Exact
9988243,9988243,YONG XIN 08,,5508,5.8,0.0,Exact
9988279,9988279,ANTRACYTH,"Tanker-5,000-7,499dwt",6092,6.0,0.0,Exact
9988310,9988310,LCT JOSIE FE 01,,3181,3.4,0.0,Exact
9988334,9988334,YOU ZHI 1,Containership-Regional Feeder,37616,11.3,0.0,Exact
9988346,9988346,GREAT FLOURISH,Bulk Carrier-Pmax/Kamsarmax,82811,14.55,0.0,Exact
9988413,9988413,LABAN OULE,,0,0.0,0.0,Exact
9988463,9988463,DONG HE LUN,"General Cargo 5,000-9,999 dwt",7054,6.05,0.0,Exact
9988475,9988475,PUWA BITOON,"General Cargo 15,000-19,999dwt",17524,9.916,0.0,Exact
9988487,9988487,MTT LANGKAWI,,14678,5.8,0.0,Exact
9988499,9988499,MTT LUMUT,,14678,5.8,0.0,Exact
9988504,9988504,SPIKEN,"General Cargo 5,000-9,999 dwt",5080,6.15,0.0,Exact
9988516,9988516,NOSSAN,"General Cargo 5,000-9,999 dwt",5080,6.24,0.0,Exact
9988528,9988528,TIDAN,"General Cargo 5,000-9,999 dwt",5080,6.24,0.0,Exact
9988671,9988671,AOI,"General Cargo 15,000-19,999dwt",19998,10.736,0.0,Exact
9988695,9988695,ENERGIA VIKING,Tanker-VLCC,309999,21.055,190.0,Exact
9988748,9988748,SHIBAURA MARU NO. 33,"Tanker-<=4,999dwt",320,0.0,0.0,Exact
9988774,9988774,CHARLIE MARINE,,11895,5.18,0.0,Exact
9988786,9988786,KYOEI MARU NO. 8,,1500,0.0,0.0,Exact
9988839,9988839,YUNDING 27,,3054,4.75,0.0,Exact
9988889,9988889,HOSHO MARU NO. 5,,1600,0.0,0.0,Exact
9988918,9988918,WAKO MARU,,2300,0.0,0.0,Exact
9988932,9988932,HINATA MARU NO. 38,,2300,4.81,0.0,Exact
9988956,9988956,SUMIWAKA MARU NO. 7,,1700,0.0,0.0,Exact
9988968,9988968,SUMIWAKA MARU NO. 3,,1700,0.0,0.0,Exact
9988970,9988970,TERN VIK,Tanker-Handy,15109,9.1,0.0,Exact
9988982,9988982,FUYO,"Tanker-<=4,999dwt",500,0.0,0.0,Exact
9988994,9988994,TERN LAND,Tanker-Handy,15023,9.1,0.0,Exact
9989015,9989015,SC AMBER,Tanker-Handy,26742,10.4,37.7,Exact
9989027,9989027,SC CITRINE,Tanker-Handy,26734,10.4,37.7,Exact
9989041,9989041,SIDDHIVINAYAK - II,"General Cargo <=4,999 dwt",2271,3.5,0.0,Exact
9989089,9989089,SOUTHERN RESPECT,Tanker-Aframax,114957,15.429,93.0,Exact
9989091,9989091,PHAEDRA,Tanker-Aframax,114808,15.4,0.0,Exact
9989182,9989182,EVA FUKUOKA,Tanker-Handy,25298,9.922,37.0,Exact
9989194,9989194,BOW LYNX,Tanker-Handy,25914,10.613,35.1,Exact
9989209,9989209,BOW JAGUAR,Tanker-Handy,25877,10.61,35.1,Exact
9989211,9989211,BOW COUGAR,Tanker-Handy,25921,10.61,35.2,Exact
9989223,9989223,BOW TIGER,Tanker-Handy,25917,10.613,35.1,Exact
9989247,9989247,BROOMPARK,Bulk Carrier-Handymax,40552,10.95,0.0,Exact
9989259,9989259,ORANGE SEA,Bulk Carrier-Handymax,40552,10.95,0.0,Exact
9989261,9989261,ECO TRADER,Bulk Carrier-Handymax,40553,10.95,0.0,Exact
9989273,9989273,WESTERN STABAEK,Bulk Carrier-Handymax,40553,10.95,0.0,Exact
9989285,9989285,DOLPHIN TRADER,Bulk Carrier-Handymax,40578,10.95,0.0,Exact
9989297,9989297,NORD HOUSTON,Bulk Carrier-Handymax,40552,10.95,0.0,Exact
9989302,9989302,ASPEN TRADER,Bulk Carrier-Handymax,40608,10.95,0.0,Exact
9989314,9989314,UNION TRADER,Bulk Carrier-Handymax,40552,10.95,0.0,Exact
9989326,9989326,POSEIDON TRADER,Bulk Carrier-Handymax,40585,10.95,0.0,Exact
9989338,9989338,CROWN TRADER,Bulk Carrier-Handymax,40590,10.95,0.0,Exact
9989340,9989340,EB GRAND,Bulk Carrier-Handymax,40174,10.95,0.0,Exact
9989352,9989352,EB TRAWIND,Bulk Carrier-Handymax,40138,10.95,0.0,Exact
9989364,9989364,APOLLON TRADER,Bulk Carrier-Handymax,40552,10.95,0.0,Exact
9989376,9989376,KOUAN MARU,LPG-Small Gas Carrier,923,4.146,0.0,Exact
9989390,9989390,ATHENA,,1270,3.21,0.0,Exact
9989405,9989405,JIN XU XIANG 88,,23000,6.35,0.0,Exact
9989443,9989443,MINERAL PORTUGAL,Bulk Carrier-Newcastlemax,210754,18.572,0.0,Exact
9989455,9989455,MINERAL OSTERREICH,Bulk Carrier-Newcastlemax,210761,18.5,0.0,Exact
9989467,9989467,MINERAL SVERIGE,Bulk Carrier-Newcastlemax,210772,18.423,0.0,Exact
9989481,9989481,MINERAL SUOMI,Bulk Carrier-Newcastlemax,210767,18.5,0.0,Exact
9989493,9989493,MINERAL POLSKA,Bulk Carrier-Newcastlemax,210779,18.423,0.0,Exact
9989508,9989508,MINERAL SLOVENSKO,Bulk Carrier-Newcastlemax,210000,18.5,0.0,Exact
9989558,9989558,CHANG LONG 75,,7469,6.6,0.0,Exact
9989560,9989560,XT PROSPERITY,Tanker-Handy,13185,8.5,25.1,Exact
9989637,9989637,ISLAND HOT SHOT,,0,0.0,0.0,Exact
9989649,9989649,HELLAS BLISS,LPG-Very Large Gas Carrier,55711,12.35,0.0,Exact
9989651,9989651,HELLAS PROSPERITY,LPG-Very Large Gas Carrier,55711,12.35,0.0,Exact
9989663,9989663,YUN DING 28,,3371,4.9,0.0,Exact
9989675,9989675,DOMINO,"Tanker-7,500-9,999dwt",8836,8.0,0.0,Exact
9989687,9989687,BRAVE CRANE,Bulk Carrier-Handymax,41445,10.623,0.0,Exact
9989728,9989728,SHUN XIN HE XIE,,16142,5.8,0.0,Exact
9989730,9989730,FIRST DELPHINUS,Bulk Carrier-Capesize,182316,18.23,0.0,Exact
9989742,9989742,LUCKY QUEEN,Bulk Carrier-Capesize,182354,18.234,0.0,Exact
9989754,9989754,SAKURA QUEEN,Bulk Carrier-Capesize,182416,18.234,0.0,Exact
9989807,9989807,BRIGHT SAKURA,Containership-Feedermax,35729,11.02,0.0,Exact
9989819,9989819,BRIGHT TSUBAKI,Containership-Feedermax,35724,11.02,0.0,Exact
9989821,9989821,BRIGHT COSMOS,Containership-Regional Feeder,28451,10.321,0.0,Exact
9989833,9989833,BRIGHT FUJI,Containership-Regional Feeder,28510,10.391,0.0,Exact
9989871,9989871,LIMONE,"General Cargo 10,000-14,999dwt",11712,8.131,0.0,Exact
9989883,9989883,DENEB TWIN,"General Cargo 10,000-14,999dwt",13532,9.18,0.0,Exact
9989924,9989924,BELLE CONFIDENCE,Bulk Carrier-Handymax,40381,10.392,0.0,Exact
9989936,9989936,DEJIMA CONFIDENCE,Bulk Carrier-Handymax,40426,10.392,0.0,Exact
9989948,9989948,STAR EXPLORER,Bulk Carrier-Pmax/Kamsarmax,82362,14.55,0.0,Exact
9989950,9989950,STAR EARENDEL,Bulk Carrier-Pmax/Kamsarmax,82365,14.58,0.0,Exact
9989986,9989986,XINYI GLASS,Containership-Regional Feeder,26630,10.3,0.0,Exact
9990040,9990040,IINO INEOS VESTA,LPG-Very Large Gas Carrier,63914,12.572,0.0,Exact
9990155,9990155,SUPREME 01,"Tanker-<=4,999dwt",630,0.0,0.0,Exact
9990167,9990167,YU AN,"General Cargo =>30,000dwt",61468,13.5,0.0,Exact
9990179,9990179,BOYM,"General Cargo =>30,000dwt",61482,13.5,0.0,Exact
9990193,9990193,GRANDE SHANGHAI,"PCC/PCTC => 4,000 cars",26901,10.1,0.0,Exact
9990234,9990234,CHENG KANG KOU,"PCC/PCTC => 4,000 cars",19077,10.02,0.0,Exact
9990246,9990246,GUANG WU KOU,"PCC/PCTC => 4,000 cars",19086,10.0,0.0,Exact
9990325,9990325,FORTUNA,"Tanker-<=4,999dwt",1337,3.7,0.0,Exact
9990337,9990337,JAL KUMUD,Bulk Carrier-Supra/Ultramax,66013,12.945,0.0,Exact
9990349,9990349,JAL KALASH,Bulk Carrier-Supra/Ultramax,66091,12.945,0.0,Exact
9990404,9990404,XIN HENG SHUN 17,"Tanker-5,000-7,499dwt",6527,6.35,17.2,Exact
9990416,9990416,AFRICAN DRAGON,Bulk Carrier-Supra/Ultramax,66647,13.827,0.0,Exact
9990442,9990442,EISHIN MARU NO. 28,"Tanker-5,000-7,499dwt",5499,6.564,0.0,Exact
9990480,9990480,VARSOVIA,"RoPax-=>40,000gt",9386,6.7,0.0,Exact
9990507,9990507,EL DIABLO,,0,0.0,0.0,Exact
9990519,9990519,PACIFIC INEOS SELA,LPG-Very Large Gas Carrier,60463,12.8,73.5,Exact
9990521,9990521,PACIFIC INEOS HOFSA,LPG-Very Large Gas Carrier,60442,12.8,73.5,Exact
9990533,9990533,PACIFIC INEOS MIO,LPG-Very Large Gas Carrier,60463,12.8,73.5,Exact
9990545,9990545,YU HANG 12,"General Cargo 10,000-14,999dwt",12836,7.9,0.0,Exact
9990569,9990569,VIET THUAN 12-02,"General Cargo 10,000-14,999dwt",12877,7.3,0.0,Exact
9990636,9990636,FU JIE 168,"Tanker-<=4,999dwt",4859,6.0,0.0,Exact
9990648,9990648,JING SHENG 99,Bulk Carrier-Supra/Ultramax,52100,10.9,0.0,Exact
9990650,9990650,DONG FENG ZE YANG,"General Cargo 10,000-14,999dwt",14564,7.6,0.0,Exact
9990674,9990674,NORSE OMISHIMA,Bulk Carrier-Handymax,40006,10.826,0.0,Exact
9990698,9990698,NORSE IKUCHI,Bulk Carrier-Handymax,40015,10.826,0.0,Exact
9990703,9990703,KARLA BULKER,Bulk Carrier-Handymax,40030,10.826,0.0,Exact
9990715,9990715,KATJA BULKER,Bulk Carrier-Handymax,40006,10.826,0.0,Exact
9990818,9990818,FU CHUN JIANG,Bulk Carrier-Supra/Ultramax,64719,13.5,0.0,Exact
9990820,9990820,FEI YUN JIANG,Bulk Carrier-Supra/Ultramax,64725,13.5,0.0,Exact
9990832,9990832,GREAT PROSPERITY,Bulk Carrier-Supra/Ultramax,64726,13.5,0.0,Exact
9990844,9990844,LYNUX ERA,Bulk Carrier-Supra/Ultramax,64108,13.5,0.0,Exact
9990856,9990856,GREAT THALASSA,Bulk Carrier-Supra/Ultramax,64725,13.5,0.0,Exact
9990868,9990868,GREAT AFFLUENCE,Bulk Carrier-Supra/Ultramax,64100,13.5,0.0,Exact
9990909,9990909,SABUK NUSANTARA 74,,740,2.9,0.0,Exact
9990911,9990911,YAN ZHAN 92,Containership-Regional Feeder,35904,10.1,0.0,Exact
9990923,9990923,BAO CHUAN 88,Bulk Carrier-Supra/Ultramax,50000,11.5,0.0,Exact
9991020,9991020,DOREEN - 14,"Tanker-<=4,999dwt",1350,3.3,0.0,Exact
9991032,9991032,NIMAOME EMRAN,Bulk Carrier-Supra/Ultramax,66089,12.2,0.0,Exact
9991044,9991044,SYABIL EMRAN,Bulk Carrier-Supra/Ultramax,66107,12.2,0.0,Exact
9991056,9991056,AMOLONGO EMRAN,Bulk Carrier-Supra/Ultramax,66023,12.2,0.0,Exact
9991070,9991070,ATLANTIC HALO,Bulk Carrier-Handymax,42070,10.734,0.0,Exact
9991082,9991082,SPRING AURA,Bulk Carrier-Supra/Ultramax,58481,13.07,0.0,Exact
9991094,9991094,AMAZON PIONEER,Bulk Carrier-Pmax/Kamsarmax,82194,14.51,0.0,Exact
9991109,9991109,AMAZON PATHFINDER,Bulk Carrier-Pmax/Kamsarmax,82193,14.51,0.0,Exact
9991111,9991111,AMAZON COMMANDER,Bulk Carrier-Pmax/Kamsarmax,82193,14.51,0.0,Exact
9991123,9991123,AMAZON COURAGE,Bulk Carrier-Pmax/Kamsarmax,82193,14.506,0.0,Exact
9991135,9991135,FREJA BULKER,Bulk Carrier-Handymax,40281,10.48,0.0,Exact
9991147,9991147,MAERSK FUKUOKA,Containership-Post-Panamax,76480,14.521,0.0,Exact
9991159,9991159,LAPIS ACE,"PCC/PCTC => 4,000 cars",18377,10.118,0.0,Exact
9991161,9991161,VERDE HERALDO,Bulk Carrier-Newcastlemax,210321,18.436,0.0,Exact
9991173,9991173,CAPE GANNET,Bulk Carrier-Capesize,182027,18.25,0.0,Exact
9991185,9991185,POSEIDON HIGHWAY,"PCC/PCTC => 4,000 cars",18645,10.12,0.0,Exact
9991197,9991197,TRITON HIGHWAY,"PCC/PCTC => 4,000 cars",18710,10.118,0.0,Exact
9991202,9991202,MAERSK FREEPORT,Containership-Post-Panamax,76490,14.521,0.0,Exact
9991214,9991214,MAERSK FREMANTLE,Containership-Post-Panamax,76490,14.521,0.0,Exact
9991226,9991226,NORSE OSHIMA,Bulk Carrier-Handymax,40093,10.483,0.0,Exact
9991238,9991238,ROYAL QUEST,Bulk Carrier-Supra/Ultramax,63564,13.53,0.0,Exact
9991240,9991240,BLUE NEPTUNE,Bulk Carrier-Supra/Ultramax,63717,13.53,0.0,Exact
9991252,9991252,QC ISABELLA,Bulk Carrier-Supra/Ultramax,63425,13.53,0.0,Exact
9991264,9991264,OMISHIMA,Bulk Carrier-Supra/Ultramax,63526,13.53,0.0,Exact
9991276,9991276,MANHASSET QUEEN,Bulk Carrier-Supra/Ultramax,63654,13.53,0.0,Exact
9991288,9991288,OHIRAYAMA,Bulk Carrier-Handymax,40247,10.483,0.0,Exact
9991290,9991290,BELSAKURA,Bulk Carrier-Supra/Ultramax,63695,13.526,0.0,Exact
9991305,9991305,SEACON BANGKOK,Bulk Carrier-Handymax,40540,10.483,0.0,Exact
9991317,9991317,KERTABUMI,"Tanker-<=4,999dwt",3300,3.84,0.0,Exact
9991379,9991379,ODIN R,,20905,6.35,0.0,Exact
9991472,9991472,ASIAN ETERNITY,Bulk Carrier-Supra/Ultramax,64683,13.5,0.0,Exact
9991484,9991484,ASIAN ENDURANCE,Bulk Carrier-Supra/Ultramax,64683,13.5,0.0,Exact
9991496,9991496,ASIAN PROSPERITY,Bulk Carrier-Supra/Ultramax,64683,13.5,0.0,Exact
9991501,9991501,ASIAN PROGRESS,Bulk Carrier-Supra/Ultramax,64683,13.5,0.0,Exact
9991513,9991513,EMERALD LIUHENG,Bulk Carrier-Supra/Ultramax,63875,13.5,0.0,Exact
9991525,9991525,EMERALD JINTANG,Bulk Carrier-Supra/Ultramax,63910,13.5,0.0,Exact
9991537,9991537,EMERALD QUSHAN,Bulk Carrier-Supra/Ultramax,63824,13.5,0.0,Exact
9991551,9991551,K ALAM GULSHAN-02,"General Cargo <=4,999 dwt",4000,4.5,0.0,Exact
9991604,9991604,CAMBERWELL,Bulk Carrier-Handymax,40409,10.95,0.0,Exact
9991616,9991616,SHEERNESS,Bulk Carrier-Handymax,40510,10.95,0.0,Exact
9991628,9991628,ROCHESTER,Bulk Carrier-Handymax,40500,10.95,0.0,Exact
9991642,9991642,YASA MAGNOLIA,Bulk Carrier-Handymax,40558,10.95,0.0,Exact
9991654,9991654,YASA BEGONIA,Bulk Carrier-Handymax,40541,10.95,0.0,Exact
9991666,9991666,YASA CAMELLIA,Bulk Carrier-Handymax,40558,10.95,0.0,Exact
9991678,9991678,GUO HONG 19,Tanker-Handy,12734,7.8,0.0,Exact
9991680,9991680,XIN YANG XIN ZHENG CHENG,Bulk Carrier-Pmax/Kamsarmax,79927,13.59,0.0,Exact
9991692,9991692,GUO HONG 16,"Tanker-7,500-9,999dwt",8219,6.89,0.0,Exact
9991707,9991707,XIN TIAN 16,,7945,5.01,0.0,Exact
9991721,9991721,MAO GUANG HUA 1,,5300,6.0,0.0,Exact
9991745,9991745,QUEEN CORAL,"General Cargo 10,000-14,999dwt",13595,9.12,0.0,Exact
9991757,9991757,LIAO HE KOU,"PCC/PCTC => 4,000 cars",19097,10.0,0.0,Exact
9991769,9991769,HAI HE KOU,"PCC/PCTC => 4,000 cars",19112,10.0,0.0,Exact
9991771,9991771,MIN JIANG KOU,"PCC/PCTC => 4,000 cars",19181,10.0,0.0,Exact
9991783,9991783,TING JIANG KOU,"PCC/PCTC => 4,000 cars",19043,10.0,0.0,Exact
9991795,9991795,LIU JIANG KOU,"PCC/PCTC => 4,000 cars",19028,10.0,0.0,Exact
9991800,9991800,GUI JIANG KOU,"PCC/PCTC => 4,000 cars",19089,10.0,0.0,Exact
9991824,9991824,SYAHIR JAYA ENERGI 04,"Tanker-<=4,999dwt",388,0.0,0.0,Exact
9991836,9991836,XIN TIAN 17,,7945,5.01,0.0,Exact
9991848,9991848,XIN RUN 22,"Tanker-5,000-7,499dwt",7486,6.45,0.0,Exact
9991989,9991989,BO SHENG 62,Containership-Regional Feeder,35868,10.1,0.0,Exact
9992012,9992012,MING XI FA ZHAN,Bulk Carrier-Handymax,45917,10.75,0.0,Exact
9992024,9992024,YOU YI FA ZHAN,Bulk Carrier-Supra/Ultramax,58802,12.0,0.0,Exact
9992036,9992036,A KAKOGAWA,Containership-Regional Feeder,11817,8.2,0.0,Exact
9992206,9992206,EWOLF,,0,5.05,0.0,Exact
9992256,9992256,EMMA JANNEKE,Bulk Carrier-Large Handy,39974,10.346,0.0,Exact
9992268,9992268,NORD TOPAZ,Bulk Carrier-Large Handy,39988,10.346,0.0,Exact
9992414,9992414,NING LONG HAI,Bulk Carrier-Handymax,46152,10.75,0.0,Exact
9992426,9992426,HUI FENG ZE YANG,"General Cargo 10,000-14,999dwt",14552,7.6,0.0,Exact
9992438,9992438,ZHE YIN JU HE 3,Bulk Carrier-Pmax/Kamsarmax,79997,13.59,0.0,Exact
9992440,9992440,JIA HONG 86,Bulk Carrier-Handymax,49000,11.5,0.0,Exact
9992452,9992452,SHI JI YONG RONG,Bulk Carrier-Large Handy,29449,10.0,0.0,Exact
9992464,9992464,HONG DA XIN 758,Containership-Regional Feeder,25357,9.5,0.0,Exact
9992579,9992579,SERENGETI PARK,Tanker-Handy,19970,9.712,29.9,Exact
9992622,9992622,GRANDE SVEZIA,"PCC/PCTC => 4,000 cars",26710,10.1,0.0,Exact
9992660,9992660,GRANDE TIANJIN,"PCC/PCTC => 4,000 cars",21610,10.4,0.0,Exact
9992672,9992672,GRANDE AUCKLAND,"PCC/PCTC => 4,000 cars",21707,10.4,0.0,Exact
9992713,9992713,DOUGLAS MAWSON,,1506,5.4,0.0,Exact
9992725,9992725,HOSEI MARU NO. 15,"General Cargo <=4,999 dwt",1780,4.37,0.0,Exact
9992763,9992763,SEJAHTERA 37,"General Cargo <=4,999 dwt",3988,0.0,0.0,Exact
9992775,9992775,MAO GANG XIA MEN,Containership-Feedermax,38384,10.55,0.0,Exact
9992830,9992830,VRAJ SAGAR,"General Cargo <=4,999 dwt",2590,3.5,0.0,Exact
9992842,9992842,TULSI SAGAR,"General Cargo <=4,999 dwt",2586,3.5,0.0,Exact
9992854,9992854,VLADIMIR ERYGIN,"General Cargo 5,000-9,999 dwt",7161,4.9,0.0,Exact
9992957,9992957,CHENG LANG 19,Tanker-Handy,16060,8.55,0.0,Exact
9992969,9992969,AN XIN 7,"Tanker-<=4,999dwt",4350,5.6,0.0,Exact
9992971,9992971,HUA HONG 17,,3359,5.1,0.0,Exact
9992983,9992983,ZHONG HONG 25,Containership-Regional Feeder,25450,9.5,0.0,Exact
9992995,9992995,YUAN XIANG YOU 8,"Tanker-5,000-7,499dwt",5594,5.74,0.0,Exact
9993028,9993028,HUA SHENG 165,Bulk Carrier-Supra/Ultramax,64996,11.0,0.0,Exact
9993030,9993030,RUI GAO HONG YANG,,4847,5.99,13.4,Exact
9993054,9993054,GRIPPER,,74,1.84,0.0,Exact
9993066,9993066,GUARDER,,72,1.84,0.0,Exact
9993133,9993133,THETIS LEONA,Tanker-Handy,19984,9.72,29.6,Exact
9993183,9993183,SIKHA-II,"General Cargo <=4,999 dwt",3681,4.29,0.0,Exact
9993224,9993224,GREEN FUTURE,Bulk Carrier-Supra/Ultramax,65955,13.827,0.0,Exact
9993286,9993286,VERTOM WILLEMIJN,"General Cargo 5,000-9,999 dwt",7291,6.23,15.5,Exact
9993365,9993365,VERTOM JOYCE,"General Cargo 5,000-9,999 dwt",7306,6.23,15.5,Exact
9993468,9993468,DIAMOND ETERNITY,Bulk Carrier-Supra/Ultramax,63604,13.52,0.0,Exact
9993482,9993482,GOLD ETERNITY,Bulk Carrier-Supra/Ultramax,63508,13.52,0.0,Exact
9993494,9993494,AMBER ETERNITY,Bulk Carrier-Supra/Ultramax,63563,13.52,0.0,Exact
9993509,9993509,CRYSTAL ETERNITY,Bulk Carrier-Supra/Ultramax,63603,13.519,0.0,Exact
9993511,9993511,GADWALL,Bulk Carrier-Large Handy,39838,10.224,0.0,Exact
9993640,9993640,BRAVE OWL,Bulk Carrier-Handymax,40521,10.95,0.0,Exact
9993652,9993652,BRAVE SWALLOW,Bulk Carrier-Handymax,40505,10.95,0.0,Exact
9993688,9993688,INTAN DAYA 298,"General Cargo 10,000-14,999dwt",11605,6.5,0.0,Exact
9993690,9993690,INTAN DAYA 292,"General Cargo 10,000-14,999dwt",11605,6.5,0.0,Exact
9993755,9993755,DR IRENE TSAKOS,Tanker-Suezmax,156838,17.669,112.4,Exact
9993808,9993808,ATLANTIC RAINBOW,Tanker-MR2,49999,13.29,0.0,Exact
9993810,9993810,ATLANTIC SUNSHINE,Tanker-MR2,49954,13.29,0.0,Exact
9993834,9993834,MAPLE WELL,Bulk Carrier-Pmax/Kamsarmax,82253,14.5,0.0,Exact
9993846,9993846,INTERASIA TRANSFORM,Container-Baby post-Panamax,37160,11.5,0.0,Exact
9993858,9993858,INTERASIA TRANSCEND,Container-Baby post-Panamax,37160,11.5,0.0,Exact
9993860,9993860,ATLANTIC ROSA,Tanker-MR2,49999,13.29,0.0,Exact
9993872,9993872,ATLANTIC SUNFLOWER,Tanker-MR2,49999,13.297,53.0,Exact
9993884,9993884,NAVE DORADO,Tanker-LR2,115762,15.2,100.2,Exact
9993896,9993896,NAVE PERSEUS,Tanker-LR2,115812,15.2,100.2,Exact
9993949,9993949,BYD CHANGSHA,"PCC/PCTC => 4,000 cars",25205,10.2,0.0,Exact
9993951,9993951,BYD JINAN,"PCC/PCTC => 4,000 cars",25109,10.2,0.0,Exact
9993963,9993963,BYD SHENZHEN,"PCC/PCTC => 4,000 cars",25376,10.2,0.0,Exact
9993975,9993975,BYD XI'AN,"PCC/PCTC => 4,000 cars",25422,10.2,0.0,Exact
9993999,9993999,BRIZO,,172,4.37,0.0,Exact
9994072,9994072,PATRIOT LEADER,,53,1.7,0.0,Exact
9994113,9994113,LAKE SAINT ANNE,"PCC/PCTC => 4,000 cars",19216,10.0,0.0,Exact
9994125,9994125,LAKE VILLARICA,"PCC/PCTC => 4,000 cars",18600,10.0,0.0,Exact
9994151,9994151,TABIT,Tanker-MR2,49854,13.3,52.0,Exact
9994163,9994163,RIGEL,Tanker-MR2,49782,13.3,52.0,Exact
9994216,9994216,MERCANTILE-60,"General Cargo <=4,999 dwt",2500,4.5,0.0,Exact
9994228,9994228,MERCANTILE-61,"General Cargo <=4,999 dwt",2500,4.5,0.0,Exact
9994230,9994230,MERCANTILE-62,"General Cargo <=4,999 dwt",2500,4.5,0.0,Exact
9994242,9994242,MERCANTILE-63,"General Cargo <=4,999 dwt",2500,4.5,0.0,Exact
9994254,9994254,MERCANTILE-64,"General Cargo <=4,999 dwt",2500,4.5,0.0,Exact
9994486,9994486,AKARI,"Tanker-<=4,999dwt",1083,4.15,0.0,Exact
9994515,9994515,PACIFIC AQUAMARINE,Tanker-MR2,49820,13.3,53.5,Exact
9994527,9994527,PACIFIC CRYSTAL,Tanker-MR2,49770,13.3,53.5,Exact
9994539,9994539,PACIFIC INDIGO,Tanker-MR2,49883,13.3,53.5,Exact
9994553,9994553,PACIFIC ROSE,Tanker-MR2,49999,13.282,53.6,Exact
9994565,9994565,ENERGY DELOS,Tanker-Suezmax,158091,17.224,120.9,Exact
9994591,9994591,KAI SHUN YOU 9,"Tanker-5,000-7,499dwt",5449,6.2,0.0,Exact
9994606,9994606,KANG FA 117,"Tanker-7,500-9,999dwt",8128,6.75,0.0,Exact
9994618,9994618,JU SHI RONG YAO,Bulk Carrier-Supra/Ultramax,50948,11.5,0.0,Exact
9994620,9994620,FEI DA 189,Bulk Carrier-Supra/Ultramax,50800,11.6,0.0,Exact
9994632,9994632,FUKI MARU NO. 10,,1050,4.0,0.0,Exact
9994670,9994670,DONG HE NO. 2,"General Cargo 5,000-9,999 dwt",7050,6.05,0.0,Exact
9994682,9994682,MH KONPIRA,Tanker-MR2,49999,13.289,53.6,Exact
9994694,9994694,MH NORIKURA,Tanker-MR2,49999,13.306,53.6,Exact
9994709,9994709,UM YOSHINO,Tanker-MR2,49948,13.316,53.7,Exact
9994711,9994711,MH IBUKI,Tanker-MR2,49948,13.316,53.6,Exact
9994735,9994735,LUMOSO SAHABAT,Bulk Carrier-Supra/Ultramax,66037,12.2,0.0,Exact
9994773,9994773,LUMOSO SETIA,Bulk Carrier-Supra/Ultramax,66086,12.2,0.0,Exact
9994785,9994785,LUMOSO SELALU,Bulk Carrier-Supra/Ultramax,66075,12.2,0.0,Exact
9994802,9994802,HARMONY,Bulk Carrier-Large Handy,39928,10.8,0.0,Exact
9994814,9994814,KNS 2,,500,2.25,0.0,Exact
9994826,9994826,BULLITT,Bulk Carrier-Large Handy,39909,10.8,0.0,Exact
9994838,9994838,ASTURA,Bulk Carrier-Large Handy,39902,10.8,0.0,Exact
9994840,9994840,APPIA,Bulk Carrier-Large Handy,39917,10.8,0.0,Exact
9994864,9994864,XIN TIAN 18,,7949,5.01,0.0,Exact
9994876,9994876,XIN TIAN 15,,7946,5.01,0.0,Exact
9994888,9994888,HUAN HANG 66,Bulk Carrier-Supra/Ultramax,50957,11.5,0.0,Exact
9994890,9994890,AO HAI 19,Bulk Carrier-Handymax,47395,10.95,0.0,Exact
9994917,9994917,DING HENG 30,"Tanker-5,000-7,499dwt",6391,6.5,16.3,Exact
9994929,9994929,SHA 301,"Tanker-<=4,999dwt",350,0.0,0.0,Exact
9994931,9994931,DING HENG 31,"Tanker-5,000-7,499dwt",6410,6.5,0.0,Exact
