direction,port_consolidated,group,commodity,cargo,cargo_detail,country,ves_mt,ves_value_usd,records
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,ISRAEL,55.2,79182,1
Export,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",JAMAICA,55.0,198458,2
Export,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,VENEZUELA,54.0,56380,1
Export,"MORGAN CITY, LA",Dry Bulk,Ferrous Raw Materials,Scrap,Scrap,MEXICO,54.0,20000,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,RWANDA,53.8,70687,1
Export,"MORGAN CITY, LA",Dry Bulk,General Cargo,General Cargo,General Cargo,MARSHALL ISLANDS,53.8,766361,24
Export,Lower Miss River,Plastics,x,x,x,JAMAICA,53.7,331403,6
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,COLOMBIA,53.6,203918,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,TANZANIA,53.5,52979,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,MOROCCO,53.5,117497,1
Export,Lower Miss River,x,x,x,x,PARAGUAY,53.4,742117,7
Export,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",VIETNAM,52.8,22269,2
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,"Steel, Nos",TRINIDAD AND TOBAGO,52.8,734804,7
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,BARBADOS,52.7,105329,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,FRENCH POLYNESIA,52.2,57742,1
Export,Lower Miss River,Plastics,x,x,x,COLOMBIA,52.2,188020,4
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,GREECE,52.1,35996,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,COSTA RICA,51.5,72960,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,UZBEKISTAN,51.4,56126,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,ITALY,50.9,24710,1
Export,Lower Miss River,x,x,x,x,KAZAKHSTAN,50.7,160101,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,TUNISIA,50.7,47761,1
Export,Lower Miss River,Liquid Bulk,Chemicals,MEK,MEK,OMAN,50.6,143902,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,GREECE,50.5,57651,1
Export,Lower Miss River,x,x,x,x,TANZANIA,50.3,866700,2
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Clay,Clay,ARGENTINA,50.2,105200,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,LEBANON,50.2,54712,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,PAKISTAN,50.2,60885,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Parrafin,Parrafin,THAILAND,50.0,45000,1
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,"Steel, Nos",GHANA,50.0,430638,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,NETHERLANDS,49.8,432230,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Clay,Clay,THAILAND,49.6,105200,1
Export,Lower Miss River,x,x,x,x,CANADA,48.8,356204,5
Export,Lower Miss River,Dry Bulk,Carbon Products,Carbon Product,Carbon Product,ARGENTINA,48.6,638829,1
Export,Lower Miss River,Liquid Bulk,Chemicals,MEK,MEK,INDIA,48.5,97287,1
Export,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,UNITED KINGDOM,48.5,46888,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,ST VINCENT AND THE GRENADINES,48.4,101208,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Coconut Oil,SWITZERLAND,48.2,237168,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Manganese,Manganese,NORWAY,48.2,750618,1
Export,"MORGAN CITY, LA",Dry Bulk,Construction Materials,Slag & Ash,Slag & Ash,PANAMA,48.0,6321,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,INDONESIA,47.8,88179,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,PANAMA,47.7,46516,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",JAMAICA,47.7,511615,7
Export,"MORGAN CITY, LA",x,x,x,x,TRINIDAD AND TOBAGO,47.6,5108417,14
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,BOLIVIA,47.5,84767,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,UNITED ARAB EMIRATES,47.4,244726,2
Export,Lower Miss River,Dry Bulk,Non Ferrous Raw Materials,Alumina,Alumina,UNITED KINGDOM,45.8,132568,1
Export,"MORGAN CITY, LA",Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",PANAMA,45.8,95661,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,EL SALVADOR,45.7,377296,6
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,NETHERLANDS,45.4,1227452,18
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,UKRAINE,44.8,25440,1
Export,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,AUSTRALIA,44.5,62400,1
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,"Steel, Nos",NETHERLANDS,44.4,145798,3
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,PARAGUAY,44.2,116928,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,NEW ZEALAND,44.0,38152,2
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,PERU,43.7,129952,1
Export,"MORGAN CITY, LA",x,x,x,x,CONGO (BRAZZAVILLE),43.4,1475500,2
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,IRELAND,43.1,6186484,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,BARBADOS,42.7,79560,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,MALAYSIA,42.0,6000,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,ECUADOR,42.0,211392,3
Export,Lower Miss River,x,x,x,x,MEXICO,41.8,303795,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,KENYA,41.7,18863,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,NETHERLANDS,41.6,81772,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Slag & Ash,Slag & Ash,PERU,41.6,28856,1
Export,Lower Miss River,Dry Bulk,Agricultural,Sugar,Sugar,HONDURAS,41.5,54346,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,MALAYSIA,41.5,36000,1
Export,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",PERU,41.4,32266,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,MOROCCO,41.3,120616,1
Export,"MORGAN CITY, LA",Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",MEXICO,41.3,75271,2
Export,Lower Miss River,x,x,x,x,ANTIGUA AND BARBUDA,41.2,112349,1
Export,Lower Miss River,x,x,x,x,FIJI,41.2,102200,1
Export,Lower Miss River,x,x,x,x,HAITI,41.2,84906,2
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",PERU,41.1,1073495,3
Export,"MORGAN CITY, LA",Dry Bulk,General Cargo,General Cargo,General Cargo,TRINIDAD AND TOBAGO,41.1,1004355,10
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,Tubular Goods,UNITED KINGDOM,41.0,4060175,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,PAKISTAN,40.9,71910,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,DOMINICAN REPUBLIC,40.9,256446,4
Export,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,INDONESIA,40.8,33979,1
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,"Steel, Nos",HAITI,40.8,372900,1
Export,"MORGAN CITY, LA",x,x,x,x,GUATEMALA,40.8,2452500,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,GERMANY,40.6,300780,4
Export,Lower Miss River,Liquid Bulk,Chemicals,Styrene,Styrene,"KOREA, SOUTH",40.3,94920,1
Export,Lower Miss River,Liquid Bulk,Agricultural,veg,Tall Oil,COLOMBIA,40.1,103923,1
Export,Lower Miss River,x,x,x,x,GEORGIA,40.0,25200,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Coal,Coke,GUATEMALA,39.5,26148,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",NETHERLANDS,39.5,738552,7
Export,Lower Miss River,Liquid Bulk,Chemicals,Styrene,Styrene,INDIA,39.4,84418,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,Tubular Goods,BRAZIL,39.4,357243,2
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,PARAGUAY,39.3,47840,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",HONG KONG,39.0,118752,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,KUWAIT,38.8,101691,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,VCM,CHINA,38.8,93024,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,LEBANON,38.0,55574,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,"KOREA, SOUTH",37.9,154643,1
Export,Lower Miss River,Dry Bulk,Fertilizer,PhosRock,PhosRock,FRANCE,37.5,104800,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Sand,HONDURAS,37.2,4800,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Clay,Clay,INDONESIA,37.2,79400,1
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,VIETNAM,37.1,187824,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,CHILE,36.8,174973,3
Export,Lower Miss River,Dry Bulk,Non Ferrous Raw Materials,Alumina,Alumina,THAILAND,36.7,70750,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,ICELAND,36.5,64883,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Parrafin,Parrafin,URUGUAY,35.9,158956,1
Export,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,THAILAND,35.8,32839,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,POLAND,35.6,28247,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,HONDURAS,35.2,71229,2
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",COSTA RICA,35.1,200180,4
Export,Lower Miss River,Liquid Bulk,Chemicals,Parrafin,Parrafin,CHINA,34.5,41320,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,EL SALVADOR,34.5,87581,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Styrene,Styrene,MALAYSIA,34.4,6000,1
Export,Lower Miss River,Dry Bulk,Metals,Copper,Copper,GUATEMALA,34.4,565011,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Silica Sand,CHILE,34.3,52248,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,SWITZERLAND,34.2,83991,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Salt,Salt,NICARAGUA,33.9,11760,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,GUATEMALA,33.8,91053,2
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,ISRAEL,32.8,90680,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,ARUBA,32.7,53116,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,SLOVAKIA,32.7,109009,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",DOMINICAN REPUBLIC,32.6,95193,3
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,CAYMAN ISLANDS,32.5,70061,1
Export,Lower Miss River,Plastics,x,x,x,UNITED ARAB EMIRATES,32.4,883350,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,DOMINICAN REPUBLIC,32.2,67304,2
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,FRENCH GUIANA,32.0,200000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,PORTUGAL,31.8,52606,2
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,VENEZUELA,31.5,81994,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,GUINEA,31.0,170540,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,COLOMBIA,30.4,77853,2
Export,"MORGAN CITY, LA",Dry Bulk,General Cargo,General Cargo,General Cargo,LIBERIA,30.3,1860891,11
Export,Lower Miss River,Plastics,x,x,x,ARGENTINA,29.8,721204,2
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,Tubular Goods,SOUTH AFRICA,29.7,31785,1
Export,"MORGAN CITY, LA",Dry Bulk,Agricultural,Rubber,Rubber,PANAMA,29.6,752270,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,TAIWAN,29.1,93090,1
Export,Lower Miss River,Plastics,x,x,x,NICARAGUA,29.0,201893,2
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,DOMINICA,28.9,40310,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,ZIMBABWE,28.9,33980,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",AUSTRALIA,28.7,1217193,4
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Soybean Oil,BAHAMAS,28.6,39374,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",SOUTH AFRICA,28.6,1161279,4
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,TOGO,28.3,38925,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,Tubular Goods,SINGAPORE,28.2,2539196,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,AUSTRALIA,28.0,106721,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,FRANCE,28.0,1095569,5
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,URUGUAY,27.6,75850,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,ARGENTINA,27.6,75965,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Slag & Ash,Slag & Ash,THAILAND,27.5,76096,1
Export,Lower Miss River,x,x,x,x,NIGERIA,27.5,706409,6
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,"KOREA, SOUTH",27.3,27508,1
Export,Lower Miss River,x,x,x,x,SLOVENIA,27.1,171201,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,SOUTH SUDAN,27.0,35960,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,CAYMAN ISLANDS,27.0,50470,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",BULGARIA,26.9,19650,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,ST LUCIA,26.5,20020,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,PARAGUAY,26.5,560767,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,BELGIUM,26.4,20477,1
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,EL SALVADOR,26.3,115901,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,DDG,VIETNAM,26.2,5960,1
Export,"MORGAN CITY, LA",Dry Bulk,Agricultural,Rubber,Rubber,MEXICO,25.7,804291,9
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,Flat Rolled,PANAMA,25.5,53311,2
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",ARGENTINA,25.5,417906,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,JAPAN,25.4,29630,1
Export,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Plywood, MDF",MEXICO,25.4,15414,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,PANAMA,25.3,52140,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,URUGUAY,25.2,23229,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,GAMBIA,25.1,29205,1
Export,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,TURKEY,25.1,34994,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,BOLIVIA,25.1,24998,1
Export,"MORGAN CITY, LA",Dry Bulk,Agricultural,Rubber,Rubber,MARSHALL ISLANDS,25.0,565757,10
Export,Lower Miss River,x,x,x,x,BOLIVIA,24.8,64600,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Magnesite,Magnesite,PANAMA,24.7,65452,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,AZERBAIJAN,24.7,52300,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Corn Oil,COSTA RICA,24.6,69471,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,HONG KONG,24.5,20321,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",GUYANA,24.5,37405,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,PHILIPPINES,24.2,55312,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,ECUADOR,23.5,46992,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,THAILAND,23.5,100795,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,URUGUAY,23.5,88150,2
Export,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,CHILE,23.4,144105,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,SWITZERLAND,23.1,51756,1
Export,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,EL SALVADOR,23.0,32963,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,CAMEROON,22.9,62637,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,ARMENIA,22.9,42080,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,SOUTH AFRICA,22.8,82764,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,SINT MAARTEN,22.6,39340,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,JAMAICA,22.5,838364,22
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,POLAND,22.3,60940,1
Export,"MORGAN CITY, LA",Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,PANAMA,22.2,7718,2
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,CAMBODIA,22.2,37627,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,SINGAPORE,22.2,883412,6
Export,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,BELIZE,22.0,43013,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,CUBA,21.7,10570,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Xylene,Xylene,INDIA,21.6,15564,1
Export,Lower Miss River,Dry Bulk,Fertilizer,Potash,Potash,INDIA,21.5,22744,1
Export,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,CANADA,21.2,203222,3
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,NORWAY,21.1,306288,1
Export,Lower Miss River,Dry Bulk,Ferrous Raw Materials,Scrap,Scrap,BELGIUM,20.9,22733,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Sand,GUYANA,20.8,5320,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Slag & Ash,Slag & Ash,UNITED KINGDOM,20.7,15784,1
Export,Lower Miss River,x,x,x,x,GRENADA,20.6,58000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,LEBANON,20.6,134000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,DJIBOUTI,20.6,112000,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,KAZAKHSTAN,20.5,61430,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Xylene,Xylene,BRAZIL,20.5,39693,1
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,MEXICO,20.4,153753,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Parrafin,Parrafin,EL SALVADOR,20.3,6481,1
Export,Lower Miss River,Liquid Bulk,Agricultural,Molasses,Molasses,NETHERLANDS,20.2,15161,1
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,INDIA,20.1,88870,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,NETHERLANDS,20.1,455762,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,MALAYSIA,20.0,102623,1
Export,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",BARBADOS,20.0,19988,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,ECUADOR,20.0,29754,1
Export,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,"KOREA, SOUTH",20.0,20000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,AUSTRIA,19.9,83655,1
Export,Lower Miss River,Plastics,x,x,x,CHILE,19.8,32918,3
Export,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",LEBANON,19.8,185726,1
Export,Lower Miss River,Dry Bulk,Ferrous Raw Materials,Scrap,Scrap,MALAYSIA,19.6,45600,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Cotton,MAURITIUS,19.5,33976,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,PANAMA,19.4,30128,1
Export,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,NETHERLANDS,19.4,6935,1
Export,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,EL SALVADOR,19.4,97903,1
Export,Lower Miss River,x,x,x,x,FRENCH POLYNESIA,19.2,21578,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Magnesia,Magnesia,COLOMBIA,19.2,47350,1
Export,Lower Miss River,Dry Bulk,Fertilizer,Potash,Potash,ARGENTINA,19.2,38102,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Vinyl Acetate,Vinyl Acetate,ARGENTINA,19.2,27900,1
Export,Lower Miss River,Dry Bulk,Fertilizer,PhosRock,PhosRock,EL SALVADOR,19.0,43255,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Vinyl Acetate,Vinyl Acetate,NICARAGUA,19.0,47340,1
Export,Lower Miss River,x,x,x,x,GUADELOUPE,19.0,43255,1
Export,Lower Miss River,Dry Bulk,Metals,Copper,Copper,MALAYSIA,19.0,98000,1
Export,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,SPAIN,19.0,35000,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,VENEZUELA,18.9,27732,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,ARGENTINA,18.9,29498,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Carbon Product,Carbon Product,INDIA,18.9,22286,1
Export,Lower Miss River,Dry Bulk,Metals,Copper,Copper,NETHERLANDS,18.9,186894,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,BELIZE,18.8,63342,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,ST KITTS AND NEVIS,18.7,19256,1
Export,Lower Miss River,Plastics,x,x,x,BAHAMAS,18.7,120604,3
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,AUSTRALIA,18.6,55378,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Clay,Clay,AUSTRALIA,18.6,21875,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,SENEGAL,18.6,33404,1
Export,Lower Miss River,x,x,x,x,KENYA,18.5,127128,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,ANGUILLA,18.5,27370,1
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,"Steel, Nos",SOUTH AFRICA,18.5,299352,2
Export,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,Long Products,PANAMA,18.4,91921,3
Export,Lower Miss River,Dry Bulk,Fertilizer,Potash,Potash,NICARAGUA,18.3,41386,1
Export,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,ITALY,18.3,20408,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,ITALY,18.3,16454,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,ST KITTS AND NEVIS,18.2,100877,1
Export,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",NICARAGUA,18.2,68708,2
Export,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Sand,GUATEMALA,18.1,21002,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,BELGIUM,18.0,41160,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Borax,Borax,NETHERLANDS,17.8,44448,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Borax,Borax,CHINA,17.8,147200,1
